,Brand_Family_Desc,region_desc,Gross_Sales,Advertisement_and_discount_cost,Transfer_Price_COGS,Distribution_cost_supply_chain,Distribution_cose_Sales_-_Region
10052,100 Pipers,MP Chattisgarh Region,9162195.19999999,1070499.67,4808230.0,27077.00485055,18125.88
10053,100 Pipers,,51404906.0,0.0,37133065.39,385275.82,393740.3
10054,100 Pipers,,25829323.85,0.0,16432128.35,170492.3,227092.98
10055,100 Pipers,ASS ARP MEG TRI MZR,,-12418.77,,,0.0
10056,100 Pipers,Uttar Pradesh Region,,0.0,,,21167.0
10057,100 Pipers,HP & Uttarakhand Region,1690449.0,355500.0,712113.45,1033.53,42874.88
10058,100 Pipers,HP & Uttarakhand Region,455582.0,190250.0,186998.0,244.82501984,13789.5
10059,100 Pipers,HP & Uttarakhand Region,95912.0,5750.0,39368.0,51.54210944,6070.17
10060,100 Pipers,HP & Uttarakhand Region,4078014.0,532550.0,1545188.36,3577.04,157840.47
10061,100 Pipers,HP & Uttarakhand Region,3461735.0,403725.0,1300787.77,3041.95,101208.98
10062,100 Pipers,HP & Uttarakhand Region,4896997.0,1151650.0,2096764.0,3781.90228016,139778.05
10063,100 Pipers,HP & Uttarakhand Region,2175497.0,238200.0,917082.0,1681.56132048,57517.0999999999
10064,100 Pipers,Jharkhand & Orissa Region,1529804.0,70000.0,620523.33,9246.5508,71651.26
10065,100 Pipers,Jharkhand & Orissa Region,1213969.0,88400.4,485481.33,7351.7658,65941.93
10066,100 Pipers,Jharkhand & Orissa Region,2204080.2,214650.0,878040.0,6638.7810438,27496.2
10067,100 Pipers,Jharkhand & Orissa Region,7201797.0,210000.0,2917530.93,70940.7504,306042.1
10068,100 Pipers,Jharkhand & Orissa Region,10385287.0,1875143.0,4261262.24,101939.433,344303.21
10069,100 Pipers,Jharkhand & Orissa Region,0.0,601290.0,0.0,,52158.23
10070,100 Pipers,Jharkhand & Orissa Region,17210161.4,1532733.0,8090390.0,84460.0477239,190563.387
10071,100 Pipers,Jharkhand & Orissa Region,26622556.7499999,-17380526.0,12501625.0,130747.10444595,286088.441
10072,100 Pipers,Punjab Region,0.0,0.0,0.0,0.0,5804.29
10073,100 Pipers,Punjab Region,0.0,,0.0,,
10074,100 Pipers,Karnataka,2555394.7,751962.0,1020416.2,7067.0265,127865.3
10075,100 Pipers,Karnataka,0.0,312410.0,0.0,,50264.13
10076,100 Pipers,Karnataka,9992360.93,547142.0,3975229.0,25708.39231356,99710.29
10077,100 Pipers,Karnataka,55673531.0,19070110.4399999,22973562.38,250931.1507,2619739.701
10078,100 Pipers,Karnataka,45815170.0,9368644.0,18919221.7,206495.067,1308096.97999999
10079,100 Pipers,Karnataka,44975940.0,11871552.0,21015360.0,188250.7432176,1605126.111
10080,100 Pipers,,7495950.0,0.0,3229684.5,55167.0,332.5
10081,100 Pipers,,0.0,0.0,0.0,,1862.0
10082,100 Pipers,,12850200.0,,6300000.0,95269.208634,
10083,100 Pipers,,7852900.0,,3850000.0,58220.071943,
10084,100 Pipers,"Goa, Daman & Gujarat",1530293.75,129415.0,617875.0,3636.51967,3340.23
10085,100 Pipers,"Goa, Daman & Gujarat",6040540.48999999,1397130.0,2483190.0,20219.0493652,4809.33
10086,100 Pipers,Delhi,0.0,0.0,0.0,,259057.97
10087,100 Pipers,Delhi,13022100.0,1079513.0,6467266.0,86065.85,137071.52
10088,100 Pipers,Delhi,15326010.0,6964254.0,7463340.0,192787.299477,95077.63
10089,100 Pipers,Delhi,14875610.64,1581442.0,6494905.63,124332.051,1389953.19
10090,100 Pipers,Delhi,76954716.0,19787907.0,36631134.47,745926.1015,394733.22
10091,100 Pipers,Delhi,0.0,0.0,0.0,,185190.704
10092,100 Pipers,Delhi,0.0,,0.0,,
10093,100 Pipers,Delhi,0.0,,0.0,,
10094,100 Pipers,"Goa, Daman & Gujarat",0.0,43100.45,0.0,,15988.5
10095,100 Pipers,"Goa, Daman & Gujarat",0.0,41350.0,0.0,,9071.01
10096,100 Pipers,"Goa, Daman & Gujarat",869083.0,137840.59,305611.0,3852.87,25933.5
10097,100 Pipers,"Goa, Daman & Gujarat",0.0,13288.0,0.0,,13526.34
10098,100 Pipers,"Goa, Daman & Gujarat",0.0,118721.12,0.0,,12312.17
10099,100 Pipers,West Bengal & Sikkim,,3800.0,,,0.0
10100,100 Pipers,Uttar Pradesh Region,,0.0,,,21167.0
10101,100 Pipers,ASS ARP MEG TRI MZR,,-4603.18,,,0.0
10102,100 Pipers,Uttar Pradesh Region,,0.0,,,21167.0
10103,100 Pipers,West Bengal & Sikkim,,-3800.0,,,0.0
10104,100 Pipers,Uttar Pradesh Region,,0.0,,,21167.0
10105,100 Pipers,West Bengal & Sikkim,8605051.0,389305.9,3414600.0,30719.82319,17093.66
10106,100 Pipers,West Bengal & Sikkim,23538053.0,2523519.0,12334650.42,155846.8816,179345.65
10107,100 Pipers,West Bengal & Sikkim,15632386.0,0.0,8094449.96,103502.9792,132567.92
10108,100 Pipers,West Bengal & Sikkim,24222272.0,5063638.75,11796328.0,135518.3057296,153251.92
10109,100 Pipers,West Bengal & Sikkim,0.0,,0.0,,
10110,100 Pipers,,116844.0,,,,
10111,100 Pipers,,1264400.0,75540.0,608280.0,13250.0,101966.38
10112,100 Pipers,,0.0,,0.0,,
10113,100 Pipers,Andhra Pradesh Region,7390476.7,163272.0,3907447.4,35030.8605,243942.42
10114,100 Pipers,Andhra Pradesh Region,0.0,-2804213.0,0.0,,148080.14
10115,100 Pipers,Andhra Pradesh Region,14592661.0,86524.63,7560900.0,105373.0785615,148683.56
10116,100 Pipers,Andhra Pradesh Region,0.0,,0.0,,
10117,100 Pipers,Andhra Pradesh Region,21367374.86,2236093.0,10703971.61,153109.4043,3701648.93
10118,100 Pipers,Andhra Pradesh Region,18535305.5,-13755011.0,9483263.0,131644.635,2264595.21
10119,100 Pipers,Andhra Pradesh Region,49132726.48,405270.919999999,28769726.0,533663.6559405,4342532.742
10120,100 Pipers,ASS ARP MEG TRI MZR,10632903.5,347725.0,4728758.0,71080.52,8219.87
10121,100 Pipers,ASS ARP MEG TRI MZR,10072908.0,563025.0,4861800.0,50644.746261,6598.34
10122,100 Pipers,ASS ARP MEG TRI MZR,7800328.8,1202905.0,3565320.0,37139.4805914,34634.9
10123,100 Pipers,ASS ARP MEG TRI MZR,4099607.6,114975.0,2025756.9,44144.744,8756.75
10124,100 Pipers,ASS ARP MEG TRI MZR,4048669.2,478275.0,1992304.8,43396.528,10766.89
10125,100 Pipers,ASS ARP MEG TRI MZR,6131819.25,429740.0,3148815.0,43048.03432185,54178.703
10126,100 Pipers,ASS ARP MEG TRI MZR,4608883.74999999,851950.0,2417495.0,32356.36566675,80827.24
10127,100 Pipers,ASS ARP MEG TRI MZR,5011655.16,266514.0,2229823.83,19391.001,38572.51
10128,100 Pipers,ASS ARP MEG TRI MZR,4173670.26,131109.51,1926503.0,15186.94060464,69777.76
10129,100 Pipers,ASS ARP MEG TRI MZR,4341821.13,435989.0,1992045.0,15830.45503704,104406.83
10130,100 Pipers,ASS ARP MEG TRI MZR,11552035.93,1220962.0,5231042.01,65627.667,115765.05
10131,100 Pipers,ASS ARP MEG TRI MZR,14946694.83,810770.0,6658078.41,85018.668,69402.29
10132,100 Pipers,ASS ARP MEG TRI MZR,17435429.61,1643725.0,8921860.0,94339.21578984,137075.93
10133,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10134,100 Pipers,,0.0,-80.0,0.0,,834.0
10135,100 Pipers,,0.0,0.0,0.0,,2965.3
10136,100 Pipers,,1424400.0,78740.0,692200.0,14987.010562,101321.58
10137,100 Pipers,,0.0,0.0,0.0,,834.0
10138,100 Pipers,Andhra Pradesh Region,0.0,247500.0,0.0,,150050.21
10139,100 Pipers,Andhra Pradesh Region,9414620.0,-29726.0,4977640.0,44625.3,566514.19
10140,100 Pipers,Andhra Pradesh Region,0.0,-38140.9999999999,0.0,,69681.5399999999
10141,100 Pipers,Andhra Pradesh Region,73359318.5,3050042.0,38128797.5,515422.215,1962363.58
10142,100 Pipers,Andhra Pradesh Region,0.0,194975.0,0.0,,2518862.04
10143,100 Pipers,Andhra Pradesh Region,0.0,,0.0,,
10144,100 Pipers,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,11031.4
10145,100 Pipers,ASS ARP MEG TRI MZR,0.0,291950.0,0.0,,3427.39
10146,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10147,100 Pipers,ASS ARP MEG TRI MZR,15747696.4,684450.0,7745328.45,168722.708,19403.61
10148,100 Pipers,ASS ARP MEG TRI MZR,14333879.5,630950.0,8661925.0,115357.4775945,14368.31
10149,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10150,100 Pipers,ASS ARP MEG TRI MZR,4970994.56,260400.0,2178110.27,19213.509,33425.73
10151,100 Pipers,ASS ARP MEG TRI MZR,5466066.74,222254.62,2383692.14,20899.683,39827.75
10152,100 Pipers,ASS ARP MEG TRI MZR,5018094.85,314815.0,2314785.0,18232.908918,22206.7200000001
10153,100 Pipers,ASS ARP MEG TRI MZR,22331205.2399999,1700301.0,9890584.29,127528.002,121109.31
10154,100 Pipers,ASS ARP MEG TRI MZR,21949191.42,2349153.63,11181463.0,118792.76422104,75436.24
10155,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10156,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10157,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10158,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10159,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10160,100 Pipers,Punjab Region,2732152.5,518411.0,1152765.2125,7940.1784,61439.01
10161,100 Pipers,Punjab Region,2220435.0,166950.0,912845.5,6579.20046658,58740.65
10162,100 Pipers,Punjab Region,9645482.3,649488.0,4569414.625,43971.0208,340351.159999999
10163,100 Pipers,Punjab Region,10472213.6,705996.0,5389319.67,49187.2376445668,310849.0
10164,100 Pipers,Punjab Region,16733055.6799999,1119558.0,8491121.17,80629.0770711068,531224.03
10165,100 Pipers,MP Chattisgarh Region,770646.0,136200.0,373323.0,1555.125,25402.64
10166,100 Pipers,MP Chattisgarh Region,1952303.19999999,221800.0,926820.0,3796.7755879,5364.74
10167,100 Pipers,MP Chattisgarh Region,9734353.09999999,1116249.5,4479129.3,29858.4,32124.75
10168,100 Pipers,MP Chattisgarh Region,9729310.2,1121767.0,5282680.0,28575.7320563,203594.534
10169,100 Pipers,MP Chattisgarh Region,9509824.3,1275750.0,5001095.0,28076.15632105,59557.65
10170,100 Pipers,,32591406.5499999,0.0,21359234.94,221613.72,603147.27
10171,100 Pipers,,45152170.47,0.0,27862299.0,302814.3,717824.2
10172,100 Pipers,,122397541.799999,0.0,77472441.43,1323324.98,752158.91
10173,100 Pipers,,165133193.8,0.0,122556000.0,1880359.2,1467219.382
10174,100 Pipers,,148413326.65,0.0,110071500.0,1688811.3,1867407.158
10175,100 Pipers,,178475.0,,76897.25,1313.5,
10176,100 Pipers,,0.0,,0.0,,
10177,100 Pipers,"Goa, Daman & Gujarat",1995503.05,92265.0,825846.02,5539.5224,3330.66
10178,100 Pipers,"Goa, Daman & Gujarat",1224235.0,94476.0,506654.0,3398.48,10088.0
10179,100 Pipers,"Goa, Daman & Gujarat",1224234.99999999,84279.0,494300.0,2909.215736,66.26
10180,100 Pipers,"Goa, Daman & Gujarat",4381268.83,587283.0,1643193.89,17128.3392,3358.37
10181,100 Pipers,"Goa, Daman & Gujarat",1868942.1,170208.0,701685.2,7306.732,9296.69
10182,100 Pipers,"Goa, Daman & Gujarat",2607249.0,116250.0,1040100.0,8727.647208,186.598
10183,100 Pipers,Delhi,14965398.0,6610138.92,7432381.08,98909.523,79134.2799999998
10184,100 Pipers,Delhi,0.0,0.0,0.0,,51630.67
10185,100 Pipers,Delhi,0.0,0.0,0.0,,30650.66
10186,100 Pipers,Delhi,35508746.3999999,10199909.0,16065477.53,300767.0435,1769283.33
10187,100 Pipers,Delhi,71169242.0,25778378.0,34845746.22,685746.211,913643.139999999
10188,100 Pipers,Delhi,0.0,0.0,0.0,,64556.34
10189,100 Pipers,Delhi,0.0,,0.0,,
10190,100 Pipers,"Goa, Daman & Gujarat",367270.499999999,20659.0,151996.2,1155.861,4484.34
10191,100 Pipers,"Goa, Daman & Gujarat",489694.0,-10513.0,202661.6,1541.148,2943.0
10192,100 Pipers,"Goa, Daman & Gujarat",1224235.0,37014.0,494300.0,3185.902239,7478.01
10193,100 Pipers,"Goa, Daman & Gujarat",0.0,,0.0,,
10194,100 Pipers,"Goa, Daman & Gujarat",1738542.04,141645.0,640812.5,7705.74,10208.73
10195,100 Pipers,"Goa, Daman & Gujarat",0.0,287949.0,0.0,,12891.34
10196,100 Pipers,"Goa, Daman & Gujarat",695868.06,40613.0,345440.0,2548.7217912,16845.2
10197,100 Pipers,"Goa, Daman & Gujarat",0.0,,0.0,,
10198,100 Pipers,,1092866.25,,0.0,11664.1525,
10199,100 Pipers,,0.0,,0.0,,
10200,100 Pipers,,0.0,,0.0,,
10201,100 Pipers,,0.0,,0.0,,
10202,100 Pipers,,226140.66,,0.0,3799.1811,
10203,100 Pipers,,0.0,,0.0,,
10204,100 Pipers,,0.0,0.0,0.0,,-146461.686
10205,100 Pipers,"Goa, Daman & Gujarat",2529220.0,159778.0,1013308.0,4468.34,93.0
10206,100 Pipers,"Goa, Daman & Gujarat",0.0,381287.0,0.0,,525.55
10207,100 Pipers,"Goa, Daman & Gujarat",4310727.0,113243.48,1482900.0,8067.219876,5571.5
10208,100 Pipers,"Goa, Daman & Gujarat",0.0,,0.0,,
10209,100 Pipers,"Goa, Daman & Gujarat",6181417.0,2467257.0,2290356.5,16756.275,-511.84
10210,100 Pipers,"Goa, Daman & Gujarat",16286548.5,6309763.0,6706341.0,40215.06,5246.25
10211,100 Pipers,"Goa, Daman & Gujarat",0.0,,0.0,,
10212,100 Pipers,"Goa, Daman & Gujarat",2611605.0,290200.0,1089306.1,15223.2255,8650.79
10213,100 Pipers,"Goa, Daman & Gujarat",1457640.0,186000.0,593160.0,8792.4937056,7611.0
10214,100 Pipers,"Goa, Daman & Gujarat",546420.0,71346.0,217951.7,4956.399,1049.68
10215,100 Pipers,"Goa, Daman & Gujarat",1053810.0,152500.0,475495.0,9891.5554188,236.2
10216,100 Pipers,Haryana Region,38980017.0,8685000.0,17545263.3,112549.6098,800997.01
10217,100 Pipers,Haryana Region,3725206.0,908019.710000001,1676749.4,10756.0364,110712.75
10218,100 Pipers,Haryana Region,48281267.75,11021515.0,21204589.0,159628.53901589,1016979.9
10219,100 Pipers,Haryana Region,38880482.5,9490450.01,17075870.0,128547.4658587,677358.82
10220,100 Pipers,Haryana Region,80564314.04,15329040.0,33049856.17,315359.2118,1638033.4
10221,100 Pipers,Haryana Region,8754679.78,1621640.34,3405988.91,35119.1068,200785.489999999
10222,100 Pipers,Haryana Region,72733621.27,17039876.33,32957548.0,328110.92366297,1408811.28
10223,100 Pipers,Haryana Region,0.0,,0.0,,
10224,100 Pipers,Haryana Region,0.0,,0.0,,
10225,100 Pipers,HP & Uttarakhand Region,1534592.0,346525.0,646457.6,938.24,40958.08
10226,100 Pipers,HP & Uttarakhand Region,359670.0,85000.0,151513.5,219.9,17398.77
10227,100 Pipers,,,0.0,,,833.0
10228,100 Pipers,Andhra Pradesh Region,,-29088.77,,,475949.34
10229,100 Pipers,Andhra Pradesh Region,,356143.41,,,714572.02
10230,100 Pipers,,,0.0,,,2598.36
10231,100 Pipers,Punjab Region,,0.0,,,25.35
10232,100 Pipers,West Bengal & Sikkim,,840.0,,,0.0
10233,100 Pipers,Uttar Pradesh Region,,0.0,,,21167.0
10234,100 Pipers,,0.0,0.0,0.0,,833.0
10235,100 Pipers,,0.0,0.0,0.0,,833.998
10236,100 Pipers,Andhra Pradesh Region,23536550.0,64450.0,12195000.0,169956.578325,-38103.07
10237,100 Pipers,Andhra Pradesh Region,0.0,,0.0,,
10238,100 Pipers,Andhra Pradesh Region,0.0,,0.0,,
10239,100 Pipers,ASS ARP MEG TRI MZR,0.0,-120525.0,0.0,,10993.66
10240,100 Pipers,ASS ARP MEG TRI MZR,3080499.0,843504.0,1368851.0,20575.94,2477.62
10241,100 Pipers,ASS ARP MEG TRI MZR,0.0,208030.0,0.0,,7016.54
10242,100 Pipers,ASS ARP MEG TRI MZR,0.0,364700.0,0.0,,11301.703
10243,100 Pipers,ASS ARP MEG TRI MZR,159740.0,271910.0,85565.0,1125.4388058,7485.422
10244,100 Pipers,Andhra Pradesh Region,6590234.0,357705.94,3414600.0,47587.841931,7911.12
10245,100 Pipers,Andhra Pradesh Region,57323481.5,907492.0,29635562.25,403858.965,2591299.2
10246,100 Pipers,Andhra Pradesh Region,12038914.38,1201400.0,6468456.34,82913.8074,2233344.19
10247,100 Pipers,Andhra Pradesh Region,48850914.4799999,3702776.21999999,29575884.0,523466.261241,1213450.678
10248,100 Pipers,Andhra Pradesh Region,41310757.62,544019.0,25195830.0,441343.24259436,-1489106.75
10249,100 Pipers,ASS ARP MEG TRI MZR,0.0,1500.0,0.0,,2096.64
10250,100 Pipers,ASS ARP MEG TRI MZR,4477012.0,0.0,1991056.0,29928.64,17742.4
10251,100 Pipers,ASS ARP MEG TRI MZR,7666602.2,308575.0,3700370.0,38546.27909865,3909.6
10252,100 Pipers,ASS ARP MEG TRI MZR,11966813.5,-93100.0,5839830.0,128319.044,14105.28
10253,100 Pipers,ASS ARP MEG TRI MZR,10640042.12,939376.0,5186913.57,114102.94,21027.38
10254,100 Pipers,ASS ARP MEG TRI MZR,14185023.7,972825.0,8223440.0,110011.64326695,27726.44
10255,100 Pipers,ASS ARP MEG TRI MZR,4247770.93999999,358937.0,1861338.65,16418.01,35982.66
10256,100 Pipers,ASS ARP MEG TRI MZR,2782663.48,184423.67,1284736.0,10124.62706976,68351.77
10257,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10258,100 Pipers,ASS ARP MEG TRI MZR,16249614.37,1953257.0,7201345.77,92872.689,142056.2
10259,100 Pipers,ASS ARP MEG TRI MZR,14631906.94,771683.0,6507946.44,83465.613,166780.15
10260,100 Pipers,ASS ARP MEG TRI MZR,16542157.8,1399600.0,8485706.0,89491.40706576,146297.667
10261,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10262,100 Pipers,Jharkhand & Orissa Region,0.0,,0.0,,
10263,100 Pipers,HP & Uttarakhand Region,3157875.35,341700.0,1552407.18,42404.847087262,69734.36
10264,100 Pipers,HP & Uttarakhand Region,22909938.56,2063800.0,11370041.6,482550.5553,748624.159999999
10265,100 Pipers,HP & Uttarakhand Region,0.0,0.0,0.0,,3995.42
10266,100 Pipers,HP & Uttarakhand Region,17527807.86,1440970.0,9349398.14,358544.090828462,498762.199999999
10267,100 Pipers,HP & Uttarakhand Region,11954444.32,533000.0,6338858.53,244557.264804149,351715.219999999
10268,100 Pipers,Uttar Pradesh Region,12378161.88,3466119.0,6912872.99,109265.7907,275077.3
10269,100 Pipers,Uttar Pradesh Region,3646379.51999999,545676.009999999,2032854.74,32173.1934,122436.14
10270,100 Pipers,Uttar Pradesh Region,11239200.0,963129.5,6306343.1,99332.537,276417.2
10271,100 Pipers,Uttar Pradesh Region,10889212.32,2151223.12,5825016.0,79892.11271502,352786.78
10272,100 Pipers,Jharkhand & Orissa Region,10229785.0,1140400.0,4248667.4,100044.648,314620.59
10273,100 Pipers,Jharkhand & Orissa Region,5209378.0,643010.0,2094593.42,51462.3606,159867.52
10274,100 Pipers,Jharkhand & Orissa Region,38705821.19,0.0,18270964.0,189832.25573577,378375.421
10275,100 Pipers,Punjab Region,0.0,0.0,0.0,,5959.09
10276,100 Pipers,Punjab Region,1885663.0,81972.0,765119.0,52689.9537351,121350.21
10277,100 Pipers,Karnataka,0.0,478560.0,0.0,,43545.64
10278,100 Pipers,Karnataka,6880235.21,682983.0,2595532.0,17416.39529088,258815.11
10279,100 Pipers,Karnataka,31959243.7999999,8347369.52,13563569.81,139996.0713,1296526.024
10280,100 Pipers,Karnataka,35731260.0,14871963.0,16290863.0,146182.46488632,1906252.793
10281,100 Pipers,Karnataka,0.0,0.0,0.0,,4167.0
10282,100 Pipers,Punjab Region,0.0,,0.0,,
10283,100 Pipers,Punjab Region,0.0,,0.0,,
10284,100 Pipers,Maharashtra,3648684.12,637537.0,1398365.04,8613.96,689.06
10285,100 Pipers,Maharashtra,2220938.16,273148.0,830424.0,5324.37468696,349.44
10286,100 Pipers,Maharashtra,370156.36,133480.0,138404.0,887.39578116,139.19
10287,100 Pipers,Maharashtra,25045022.3199999,4511741.0,9823675.63,86170.81,6928.04
10288,100 Pipers,Maharashtra,20789342.0,3168335.0,9097487.0,72639.68322924,5116.69
10289,100 Pipers,Maharashtra,0.0,,0.0,,
10290,100 Pipers,Maharashtra,0.0,,0.0,,
10291,100 Pipers,,-116844.0,,,,
10292,100 Pipers,,0.0,0.0,0.0,,833.0
10293,100 Pipers,,0.0,0.0,0.0,,854.15
10294,100 Pipers,,0.0,0.0,0.0,,833.0
10295,100 Pipers,Andhra Pradesh Region,0.0,192485.0,0.0,,114491.5
10296,100 Pipers,Andhra Pradesh Region,9414620.0,100796.0,4977640.0,44625.3,263465.55
10297,100 Pipers,Andhra Pradesh Region,0.0,308657.57,0.0,,34588.8299999999
10298,100 Pipers,Andhra Pradesh Region,15314104.69,2069538.0,7817425.55,108751.8561,1758906.7
10299,100 Pipers,Andhra Pradesh Region,13927449.3999999,579173.0,7092401.0,99068.166,1945350.93
10300,100 Pipers,Haryana Region,42528584.0799999,11639800.0,19244122.0,191858.01892859,959025.999999999
10301,100 Pipers,Haryana Region,0.0,,0.0,,
10302,100 Pipers,Haryana Region,0.0,,0.0,,
10303,100 Pipers,HP & Uttarakhand Region,2325866.0,482200.0,979787.3,1422.02,54792.6
10304,100 Pipers,HP & Uttarakhand Region,1894262.0,391050.0,777518.0,1017.95666144,30755.08
10305,100 Pipers,HP & Uttarakhand Region,4485828.0,521030.0,1901162.0,3466.20685984,101933.15
10306,100 Pipers,Jharkhand & Orissa Region,1263207.0,94650.0,502741.64,7654.9314,66132.88
10307,100 Pipers,Jharkhand & Orissa Region,1876815.0,125105.0,786192.56,11292.9186,45367.12
10308,100 Pipers,Jharkhand & Orissa Region,2210303.4,-627250.0,900640.0,6638.7810438,30765.24
10309,100 Pipers,Jharkhand & Orissa Region,5128165.55999999,-1499900.0,2074599.0,15416.72486838,38947.33
10310,100 Pipers,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",5900000.0,21167.0,2759499.0,156078.0,1505247.88
10311,100 Pipers,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",12132500.0,854900.0,6412500.0,433925.151785,687396.99
10312,100 Pipers,"Tamil Nadu, Andaman, Pondy, Mahe & Yanam Region",0.0,,0.0,,
10313,100 Pipers,ASS ARP MEG TRI MZR,63515.75,4900.0,26435.0,821.3849495,10876.17
10314,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10315,100 Pipers,ASS ARP MEG TRI MZR,2457926.3,224300.0,1030745.7,50470.5765,1995.5
10316,100 Pipers,ASS ARP MEG TRI MZR,6248238.5,354000.0,3009150.0,123207.742425,36585.04
10317,100 Pipers,ASS ARP MEG TRI MZR,0.0,,0.0,,
10318,100 Pipers,HP & Uttarakhand Region,5304027.12,811000.0,2477245.725,64022.46345,102326.58
10319,100 Pipers,HP & Uttarakhand Region,2367146.28,201650.0,1105644.514,28574.511108,52457.12
10320,100 Pipers,,712200.0,39370.0,346100.0,7493.505281,50833.0
10321,100 Pipers,Andhra Pradesh Region,49507435.87,323557.74,29277445.0,533595.67330917,246896.709999999
10322,100 Pipers,Andhra Pradesh Region,41516685.1,2435118.34,25567748.0,441887.103645,90898.2199999993
10323,100 Pipers,ASS ARP MEG TRI MZR,0.0,0.0,0.0,,16363.14
10324,100 Pipers,ASS ARP MEG TRI MZR,22049284.1,270725.0,9805950.8,147398.552,-5595.58
10325,100 Pipers,ASS ARP MEG TRI MZR,0.0,258250.0,0.0,,43842.12
10326,100 Pipers,ASS ARP MEG TRI MZR,8154889.19999999,417825.0,3727380.0,38827.6388001,34136.34
10327,100 Pipers,ASS ARP MEG TRI MZR,6115686.39999999,732450.0,3003420.15,65843.008,8605.22
10328,100 Pipers,ASS ARP MEG TRI MZR,3139050.0,706275.0,1506433.5,33669.72,8103.471
10329,100 Pipers,ASS ARP MEG TRI MZR,4136438.57,342375.0,2179537.0,29092.59312993,73357.997
10330,100 Pipers,ASS ARP MEG TRI MZR,4047802.24999999,262225.0,2147179.0,28417.32984645,79517.722
10331,100 Pipers,ASS ARP MEG TRI MZR,5837364.11999999,487391.0,2597754.81,22585.857,39850.97
10332,100 Pipers,ASS ARP MEG TRI MZR,4337921.60999999,261945.0,1984833.0,15830.45503704,111961.45
10333,100 Pipers,ASS ARP MEG TRI MZR,11614403.43,735299.08,5175337.77,66115.77,90403.369
10334,100 Pipers,ASS ARP MEG TRI MZR,29197339.68,2052452.23,14831935.0,158090.0455596,124508.723
